Content ID,Type_x,Category,Type,Datetime,Sentiment,Score
a168836d-7a74-41e2-a8ae-809fa556c8a0,photo,travel,worried,2021-03-26 06:11:03,negative,12
0ac85d23-c8ba-49ed-bec1-493b960a88c0,photo,science,worried,2020-08-08 23:38:07,negative,12
0ac85d23-c8ba-49ed-bec1-493b960a88c0,photo,science,worried,2020-08-14 15:33:39,negative,12
0ac85d23-c8ba-49ed-bec1-493b960a88c0,photo,science,worried,2020-10-30 16:52:22,negative,12
ef619e47-1e88-4e0f-8d91-590cd9ecc137,photo,animals,worried,2020-08-28 08:27:57,negative,12
ef619e47-1e88-4e0f-8d91-590cd9ecc137,photo,animals,worried,2020-08-01 07:57:59,negative,12
5efb3710-c34d-4dc4-84dd-31cd8c5d9c30,audio,animals,worried,2021-04-03 22:15:11,negative,12
5efb3710-c34d-4dc4-84dd-31cd8c5d9c30,audio,animals,worried,2020-08-09 01:54:35,negative,12
c3d1c36d-2ad9-45ce-be49-51c103351e62,video,travel,worried,2020-09-16 11:17:43,negative,12
c3d1c36d-2ad9-45ce-be49-51c103351e62,video,travel,worried,2020-08-25 04:39:31,negative,12
c3d1c36d-2ad9-45ce-be49-51c103351e62,video,travel,worried,2020-12-02 16:59:21,negative,12
b38723f3-878c-4308-b173-14f03639d9b8,video,travel,worried,2020-12-06 22:11:53,negative,12
b38723f3-878c-4308-b173-14f03639d9b8,video,travel,worried,2021-05-21 06:41:21,negative,12
b38723f3-878c-4308-b173-14f03639d9b8,video,travel,worried,2020-10-11 07:10:19,negative,12
b38723f3-878c-4308-b173-14f03639d9b8,video,travel,worried,2020-10-10 04:40:11,negative,12
942c5154-791e-47c0-bfad-264a3d6296eb,audio,animals,worried,2021-03-19 22:38:38,negative,12
942c5154-791e-47c0-bfad-264a3d6296eb,audio,animals,worried,2020-11-24 12:58:37,negative,12
7cace87f-53ff-40c0-99f5-abbc5b8f86d6,GIF,cooking,worried,2020-10-22 01:33:36,negative,12
25c36533-1de5-4d82-879b-86180503cf8d,photo,travel,worried,2021-02-04 21:42:31,negative,12
a861f7e7-b2f5-4d86-966c-7503c8faaeca,GIF,animals,worried,2020-09-02 10:34:28,negative,12
a861f7e7-b2f5-4d86-966c-7503c8faaeca,GIF,animals,worried,2021-02-20 06:42:52,negative,12
a861f7e7-b2f5-4d86-966c-7503c8faaeca,GIF,animals,worried,2021-03-11 00:46:40,negative,12
f6055aa8-0c90-4e92-a8a6-7d046f35acd4,GIF,animals,worried,2020-10-16 12:41:52,negative,12
92c1fcb5-5b56-4780-85cb-0c4858b39b3e,video,travel,worried,2021-01-06 01:47:34,negative,12
451b228b-9d66-45a4-b6fa-46c502562b5f,video,healthy eating,worried,2021-05-25 02:13:25,negative,12
451b228b-9d66-45a4-b6fa-46c502562b5f,video,healthy eating,worried,2020-12-29 20:12:52,negative,12
451b228b-9d66-45a4-b6fa-46c502562b5f,video,healthy eating,worried,2020-11-28 22:58:28,negative,12
1dbed432-50e6-4955-9ac8-798fb60b2f0e,video,science,worried,2020-07-17 23:41:34,negative,12
40727608-362e-4e10-970f-2b5a5f8c37c1,photo,science,worried,2020-11-06 23:15:11,negative,12
6cbac852-fec6-49e2-95db-d62edeb477d0,video,healthy eating,worried,2021-01-30 20:37:09,negative,12
6cbac852-fec6-49e2-95db-d62edeb477d0,video,healthy eating,worried,2021-02-26 05:06:32,negative,12
60872f35-3eb4-4742-b3b0-48f15f11be66,video,travel,worried,2021-05-20 20:29:24,negative,12
60872f35-3eb4-4742-b3b0-48f15f11be66,video,travel,worried,2020-06-20 14:39:43,negative,12
60872f35-3eb4-4742-b3b0-48f15f11be66,video,travel,worried,2021-05-20 08:28:08,negative,12
1a5b511a-7199-4f05-988a-1f1d0380ca11,GIF,travel,worried,2020-07-10 12:56:48,negative,12
1a5b511a-7199-4f05-988a-1f1d0380ca11,GIF,travel,worried,2021-01-11 06:32:32,negative,12
5ac2552c-15a5-41ed-8d67-9c57bce74ebc,video,travel,worried,2020-12-09 04:22:27,negative,12
5ac2552c-15a5-41ed-8d67-9c57bce74ebc,video,travel,worried,2021-03-21 08:09:57,negative,12
51a9bf9c-2c90-487b-ad37-9db7f18c36e7,video,travel,worried,2020-12-26 02:11:47,negative,12
51a9bf9c-2c90-487b-ad37-9db7f18c36e7,video,travel,worried,2020-10-27 16:58:59,negative,12
e8d62710-7e3a-4bef-b6da-edaaed70c401,photo,healthy eating,worried,2020-11-27 16:15:45,negative,12
e8d62710-7e3a-4bef-b6da-edaaed70c401,photo,healthy eating,worried,2020-09-30 08:16:53,negative,12
e8d62710-7e3a-4bef-b6da-edaaed70c401,photo,healthy eating,worried,2020-11-21 22:26:34,negative,12
e8d62710-7e3a-4bef-b6da-edaaed70c401,photo,healthy eating,worried,2020-08-26 22:37:58,negative,12
95fe7e7c-f327-4a0a-af06-5a88346f8546,video,science,worried,2021-01-25 13:44:01,negative,12
95fe7e7c-f327-4a0a-af06-5a88346f8546,video,science,worried,2021-04-14 20:35:49,negative,12
95fe7e7c-f327-4a0a-af06-5a88346f8546,video,science,worried,2021-04-04 05:26:38,negative,12
b3bcbff0-d160-4fbc-b3c6-8113ceb38056,audio,science,worried,2021-02-24 18:43:30,negative,12
b3bcbff0-d160-4fbc-b3c6-8113ceb38056,audio,science,worried,2021-01-07 22:31:11,negative,12
2ceee25a-8461-4409-ab41-7a72d97d722d,photo,animals,worried,2021-06-10 20:44:00,negative,12
a4f6b4c2-36bd-4232-bef8-66577a601163,photo,animals,worried,2020-09-30 17:17:17,negative,12
a4f6b4c2-36bd-4232-bef8-66577a601163,photo,animals,worried,2021-05-05 17:35:52,negative,12
a4f6b4c2-36bd-4232-bef8-66577a601163,photo,animals,worried,2021-03-19 07:43:08,negative,12
a4f6b4c2-36bd-4232-bef8-66577a601163,photo,animals,worried,2021-03-28 04:29:09,negative,12
7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,photo,travel,worried,2021-03-25 03:51:37,negative,12
7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,photo,travel,worried,2021-04-20 02:07:44,negative,12
b9ff65d6-b79a-4f9b-8745-10088ddf9934,video,animals,worried,2020-08-18 08:42:50,negative,12
b9ff65d6-b79a-4f9b-8745-10088ddf9934,video,animals,worried,2021-02-05 11:28:35,negative,12
b9ff65d6-b79a-4f9b-8745-10088ddf9934,video,animals,worried,2020-07-11 12:32:59,negative,12
b9ff65d6-b79a-4f9b-8745-10088ddf9934,video,animals,worried,2020-07-24 05:24:21,negative,12
b9ff65d6-b79a-4f9b-8745-10088ddf9934,video,animals,worried,2021-04-24 20:43:09,negative,12
fa3a6a40-59db-4027-b8ee-89c79ecbee7f,photo,cooking,worried,2021-05-29 07:04:57,negative,12
fa3a6a40-59db-4027-b8ee-89c79ecbee7f,photo,cooking,worried,2020-12-16 15:33:21,negative,12
295ff9f6-64f3-4704-9272-4a932f11d709,video,travel,worried,2020-12-19 09:41:46,negative,12
295ff9f6-64f3-4704-9272-4a932f11d709,video,travel,worried,2020-08-08 22:36:57,negative,12
7f7d20ca-fedf-48e6-8364-dbb8adeb4223,photo,animals,worried,2020-12-05 08:25:33,negative,12
7f7d20ca-fedf-48e6-8364-dbb8adeb4223,photo,animals,worried,2021-01-03 05:00:19,negative,12
7f7d20ca-fedf-48e6-8364-dbb8adeb4223,photo,animals,worried,2020-09-06 15:38:12,negative,12
4ae90f6e-da63-4ce2-a357-a4b36c739b80,GIF,travel,worried,2021-05-16 08:59:26,negative,12
ec9a2001-b58d-4a7a-86a5-f7ff637f0fe8,audio,travel,worried,2021-02-01 10:50:29,negative,12
8d7a1aff-abed-432f-a458-a4ab40324e72,GIF,travel,worried,2020-12-29 13:13:04,negative,12
8d7a1aff-abed-432f-a458-a4ab40324e72,GIF,travel,worried,2020-10-24 05:06:16,negative,12
8d7a1aff-abed-432f-a458-a4ab40324e72,GIF,travel,worried,2021-01-19 15:54:59,negative,12
f0c6ae88-c87e-4812-9713-ae45018a1f73,photo,science,worried,2020-09-02 09:24:13,negative,12
c4cc899d-4c35-47fd-9710-8e2dea9782c9,photo,science,worried,2021-04-07 13:09:30,negative,12
c4cc899d-4c35-47fd-9710-8e2dea9782c9,photo,science,worried,2020-08-11 00:28:22,negative,12
c4cc899d-4c35-47fd-9710-8e2dea9782c9,photo,science,worried,2020-10-01 20:33:15,negative,12
c4cc899d-4c35-47fd-9710-8e2dea9782c9,photo,science,worried,2020-11-02 09:02:08,negative,12
5fefd228-c550-4023-b767-ec8aa62de850,video,cooking,worried,2020-10-11 00:38:48,negative,12
66af1757-534a-4ef9-a5a5-9d721e7c6c00,audio,healthy eating,worried,2021-04-04 21:23:08,negative,12
66af1757-534a-4ef9-a5a5-9d721e7c6c00,audio,healthy eating,worried,2021-04-16 01:28:35,negative,12
2669dbfc-65d4-4770-a916-e6507f881131,photo,science,worried,2020-09-24 18:01:53,negative,12
edea43f3-1541-4e42-8419-d1cdf749025c,photo,cooking,worried,2021-05-11 14:18:11,negative,12
217f4060-b378-4d79-992f-20502d407f7c,photo,cooking,worried,2020-10-18 08:26:01,negative,12
217f4060-b378-4d79-992f-20502d407f7c,photo,cooking,worried,2020-08-05 03:07:10,negative,12
74989207-b147-4a13-89b8-f0d868dfdf4a,audio,science,worried,2021-05-23 01:42:54,negative,12
74989207-b147-4a13-89b8-f0d868dfdf4a,audio,science,worried,2020-10-28 09:21:32,negative,12
9fdcedb3-8e19-4755-93b2-133673d4620b,audio,travel,worried,2020-10-28 21:13:05,negative,12
03ed0e2b-bd63-4079-8910-62c187526ca0,audio,healthy eating,worried,2020-12-03 04:43:17,negative,12
03ed0e2b-bd63-4079-8910-62c187526ca0,audio,healthy eating,worried,2020-10-14 09:51:17,negative,12
5dc325aa-d5d1-4552-9997-cd25b7608be9,audio,healthy eating,worried,2020-08-21 19:49:46,negative,12
5dc325aa-d5d1-4552-9997-cd25b7608be9,audio,healthy eating,worried,2020-09-04 15:24:34,negative,12
5dc325aa-d5d1-4552-9997-cd25b7608be9,audio,healthy eating,worried,2020-12-27 07:36:42,negative,12
7053e0be-7227-4a05-893f-4bbee34f0f1f,video,science,worried,2020-09-06 09:41:36,negative,12
b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8,GIF,animals,worried,2021-03-17 08:34:50,negative,12
b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8,GIF,animals,worried,2020-09-12 23:37:37,negative,12
b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8,GIF,animals,worried,2020-11-30 19:17:46,negative,12
b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8,GIF,animals,worried,2020-12-19 16:29:19,negative,12
b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8,GIF,animals,worried,2021-02-11 23:05:18,negative,12
8fe92544-5c15-4f77-bc40-c6e4b7d13674,GIF,animals,worried,2020-07-28 02:35:31,negative,12
8fe92544-5c15-4f77-bc40-c6e4b7d13674,GIF,animals,worried,2020-10-31 16:30:15,negative,12
8fe92544-5c15-4f77-bc40-c6e4b7d13674,GIF,animals,worried,2021-05-11 00:18:22,negative,12
8e0f1d3e-b588-44de-a423-8224eb26aa99,audio,healthy eating,worried,2021-02-04 14:44:22,negative,12
998194db-5706-4b01-9565-7c7e7d4ea5f5,audio,cooking,worried,2020-07-15 21:48:14,negative,12
998194db-5706-4b01-9565-7c7e7d4ea5f5,audio,cooking,worried,2021-05-01 09:24:20,negative,12
998194db-5706-4b01-9565-7c7e7d4ea5f5,audio,cooking,worried,2020-06-19 18:58:02,negative,12
cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,photo,animals,worried,2020-06-30 10:56:24,negative,12
cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,photo,animals,worried,2021-03-26 18:55:41,negative,12
cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,photo,animals,worried,2021-02-20 10:37:11,negative,12
cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,photo,animals,worried,2021-01-19 11:25:56,negative,12
c13e7406-c610-4721-b80d-2b5ad533e90a,GIF,cooking,worried,2021-01-31 13:13:11,negative,12
c13e7406-c610-4721-b80d-2b5ad533e90a,GIF,cooking,worried,2021-06-17 15:57:50,negative,12
89cb4504-fccd-40f4-945e-410f74ee4735,photo,animals,worried,2020-07-02 07:07:21,negative,12
89cb4504-fccd-40f4-945e-410f74ee4735,photo,animals,worried,2021-01-15 04:24:05,negative,12
89cb4504-fccd-40f4-945e-410f74ee4735,photo,animals,worried,2020-08-24 12:42:30,negative,12
c54b49c4-b1f2-4641-8595-1cbd19937845,photo,science,worried,2021-05-22 14:19:16,negative,12
c54b49c4-b1f2-4641-8595-1cbd19937845,photo,science,worried,2021-01-15 13:14:10,negative,12
c54b49c4-b1f2-4641-8595-1cbd19937845,photo,science,worried,2021-04-13 20:07:18,negative,12
9f737e0a-3cdd-4d29-9d24-753f4e3be810,photo,healthy eating,like,2021-03-15 12:17:43,positive,50
9f737e0a-3cdd-4d29-9d24-753f4e3be810,photo,healthy eating,like,2021-03-24 05:56:19,positive,50
230c4e4d-70c3-461d-b42c-ec09396efb3f,photo,healthy eating,like,2021-06-14 07:56:56,positive,50
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,photo,travel,like,2021-06-14 17:44:08,positive,50
34a3747a-0b77-42f6-ae19-87c38b94b674,GIF,science,like,2020-09-07 01:45:11,positive,50
34a3747a-0b77-42f6-ae19-87c38b94b674,GIF,science,like,2020-09-03 13:24:42,positive,50
f4e3840e-bb71-40c2-afc5-9408d842646d,photo,healthy eating,like,2020-10-02 00:45:49,positive,50
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,video,cooking,like,2021-01-01 01:06:11,positive,50
457301ee-3e87-40d8-8b82-ea4e1fa90e39,GIF,healthy eating,like,2020-07-11 00:31:58,positive,50
457301ee-3e87-40d8-8b82-ea4e1fa90e39,GIF,healthy eating,like,2020-12-28 00:27:06,positive,50
457301ee-3e87-40d8-8b82-ea4e1fa90e39,GIF,healthy eating,like,2021-03-14 07:00:28,positive,50
4fa14453-7b29-4302-b51f-9aa23b472c1b,audio,animals,like,2020-07-26 17:43:37,positive,50
4fa14453-7b29-4302-b51f-9aa23b472c1b,audio,animals,like,2021-02-16 02:10:59,positive,50
4478d98e-43e8-4dc0-884d-c1115aa8b970,audio,animals,like,2020-12-26 18:29:27,positive,50
50c9237a-541c-4f10-a2be-7cbe076b2012,GIF,travel,like,2020-10-28 19:23:52,positive,50
50c9237a-541c-4f10-a2be-7cbe076b2012,GIF,travel,like,2021-01-09 17:56:16,positive,50
5ecd7f9d-4184-4836-b1c5-f03e131ba0a7,video,science,like,2020-07-20 10:14:52,positive,50
5ecd7f9d-4184-4836-b1c5-f03e131ba0a7,video,science,like,2021-04-16 14:19:14,positive,50
daab7b1a-fc8d-473e-bbf3-b29f4185ae56,video,science,like,2021-02-27 15:13:50,positive,50
e2c433d2-096e-484e-8c69-28f0bb69f3b7,audio,science,like,2021-01-03 09:18:07,positive,50
e2c433d2-096e-484e-8c69-28f0bb69f3b7,audio,science,like,2020-12-18 17:42:29,positive,50
e2c433d2-096e-484e-8c69-28f0bb69f3b7,audio,science,like,2021-01-09 21:47:22,positive,50
e2c433d2-096e-484e-8c69-28f0bb69f3b7,audio,science,like,2020-11-01 16:18:09,positive,50
e2c433d2-096e-484e-8c69-28f0bb69f3b7,audio,science,like,2020-07-17 02:29:41,positive,50
eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,like,2020-06-20 02:20:20,positive,50
eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,like,2020-10-04 22:22:28,positive,50
eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,like,2020-12-04 18:01:46,positive,50
9ef39aa2-60f9-4e4b-b666-c6cb97015503,GIF,travel,like,2021-04-04 20:26:08,positive,50
9ef39aa2-60f9-4e4b-b666-c6cb97015503,GIF,travel,like,2021-03-04 09:19:39,positive,50
9ef39aa2-60f9-4e4b-b666-c6cb97015503,GIF,travel,like,2021-02-09 11:59:11,positive,50
2d0926be-9a29-4e6c-b342-815c70172214,GIF,animals,like,2020-10-27 08:50:27,positive,50
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,photo,science,like,2020-08-02 10:49:24,positive,50
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,photo,science,like,2021-01-19 22:04:53,positive,50
86346263-02db-4020-a216-9e54f502f643,GIF,travel,like,2020-10-16 02:23:42,positive,50
86346263-02db-4020-a216-9e54f502f643,GIF,travel,like,2020-06-30 00:31:06,positive,50
86346263-02db-4020-a216-9e54f502f643,GIF,travel,like,2021-01-19 15:01:09,positive,50
9d94f180-947c-40f5-aa05-f1958759b7fc,video,science,like,2020-10-18 18:57:16,positive,50
9d94f180-947c-40f5-aa05-f1958759b7fc,video,science,like,2020-07-12 14:52:08,positive,50
af7971aa-5fd5-41d3-b6c3-583704a705a2,video,healthy eating,like,2021-01-03 02:07:55,positive,50
5d8dbd6f-cc78-4f7a-a65c-cd9dde481dd0,video,healthy eating,like,2020-09-23 04:16:09,positive,50
ec8e2d25-5730-4753-a0a2-d1ed41e23623,video,healthy eating,like,2020-08-22 04:43:13,positive,50
ec8e2d25-5730-4753-a0a2-d1ed41e23623,video,healthy eating,like,2020-11-15 17:07:22,positive,50
ec8e2d25-5730-4753-a0a2-d1ed41e23623,video,healthy eating,like,2020-07-03 15:21:36,positive,50
67f2a150-6086-4cbd-8d21-46250ccef5a2,GIF,cooking,like,2021-04-03 10:47:29,positive,50
67f2a150-6086-4cbd-8d21-46250ccef5a2,GIF,cooking,like,2021-03-05 14:44:09,positive,50
b6c24086-becf-4615-801e-c3c298a8d4e2,photo,travel,like,2020-09-17 18:00:02,positive,50
b6c24086-becf-4615-801e-c3c298a8d4e2,photo,travel,like,2021-05-11 17:34:51,positive,50
b6c24086-becf-4615-801e-c3c298a8d4e2,photo,travel,like,2021-02-12 22:15:57,positive,50
2b6921de-e7f2-4e30-8feb-36bd41becaf0,audio,travel,like,2021-06-06 01:49:18,positive,50
2b6921de-e7f2-4e30-8feb-36bd41becaf0,audio,travel,like,2021-02-20 14:12:10,positive,50
2b6921de-e7f2-4e30-8feb-36bd41becaf0,audio,travel,like,2020-08-14 05:25:01,positive,50
2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,photo,animals,like,2020-12-09 08:18:38,positive,50
2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,photo,animals,like,2020-11-29 14:54:18,positive,50
6199f5ca-cc02-410d-a408-e034946de162,video,animals,like,2021-02-14 20:37:20,positive,50
6199f5ca-cc02-410d-a408-e034946de162,video,animals,like,2021-03-04 00:11:03,positive,50
7bb8c7ec-8d65-43e8-a9fb-ac01936b18cc,video,cooking,like,2021-03-19 01:23:35,positive,50
7bb8c7ec-8d65-43e8-a9fb-ac01936b18cc,video,cooking,like,2021-03-15 03:08:39,positive,50
7bb8c7ec-8d65-43e8-a9fb-ac01936b18cc,video,cooking,like,2020-12-21 20:04:24,positive,50
734c0b94-6729-44ef-af97-90a3a51a466c,video,travel,like,2020-08-29 03:20:13,positive,50
d0e55134-c60e-4a05-999c-d7697b4901f0,GIF,cooking,like,2020-08-04 22:21:28,positive,50
ebdf5d36-9ecc-44d7-b641-d33805709452,audio,cooking,like,2020-12-19 21:06:58,positive,50
ebdf5d36-9ecc-44d7-b641-d33805709452,audio,cooking,like,2020-09-05 16:04:36,positive,50
ebdf5d36-9ecc-44d7-b641-d33805709452,audio,cooking,like,2020-08-12 17:15:47,positive,50
e6b61eab-6879-4618-b189-476f27f02fdd,audio,science,like,2020-09-01 02:08:36,positive,50
e6b61eab-6879-4618-b189-476f27f02fdd,audio,science,like,2021-05-16 08:49:00,positive,50
27ec2b21-a749-4181-b182-150a174fc277,GIF,animals,like,2020-10-21 23:56:58,positive,50
27ec2b21-a749-4181-b182-150a174fc277,GIF,animals,like,2021-03-25 18:37:50,positive,50
27ec2b21-a749-4181-b182-150a174fc277,GIF,animals,like,2020-10-06 19:23:42,positive,50
27ec2b21-a749-4181-b182-150a174fc277,GIF,animals,like,2021-03-11 03:11:41,positive,50
27ec2b21-a749-4181-b182-150a174fc277,GIF,animals,like,2021-05-18 03:15:30,positive,50
27ec2b21-a749-4181-b182-150a174fc277,GIF,animals,like,2020-06-22 23:19:03,positive,50
27ec2b21-a749-4181-b182-150a174fc277,GIF,animals,like,2021-05-21 13:00:56,positive,50
457d54ed-e0bf-4574-80e3-561c1bbc4d3e,GIF,science,like,2021-01-02 07:22:46,positive,50
457d54ed-e0bf-4574-80e3-561c1bbc4d3e,GIF,science,like,2020-12-04 17:23:01,positive,50
57a8bb62-a264-42d4-a1b0-6e4c0f859a5e,audio,cooking,like,2021-01-02 16:13:16,positive,50
88d65e30-7ca0-4f32-a020-45c4cb3d9632,audio,travel,like,2020-12-14 18:02:53,positive,50
88d65e30-7ca0-4f32-a020-45c4cb3d9632,audio,travel,like,2020-07-17 08:25:53,positive,50
05776481-7b58-46d8-abf6-bf4de7831287,audio,travel,like,2021-04-18 20:49:20,positive,50
05776481-7b58-46d8-abf6-bf4de7831287,audio,travel,like,2021-01-31 03:21:25,positive,50
05776481-7b58-46d8-abf6-bf4de7831287,audio,travel,like,2021-03-11 14:28:53,positive,50
323c35ed-081f-4efd-8bd6-ce5208ceb0ed,GIF,animals,like,2020-11-17 05:47:11,positive,50
839d117b-c764-4930-99f2-a6e4d1b47790,GIF,cooking,like,2020-09-14 14:19:01,positive,50
839d117b-c764-4930-99f2-a6e4d1b47790,GIF,cooking,like,2021-05-13 02:38:21,positive,50
839d117b-c764-4930-99f2-a6e4d1b47790,GIF,cooking,like,2020-07-20 08:05:58,positive,50
839d117b-c764-4930-99f2-a6e4d1b47790,GIF,cooking,like,2020-08-19 06:47:24,positive,50
839d117b-c764-4930-99f2-a6e4d1b47790,GIF,cooking,like,2021-05-09 03:36:32,positive,50
839d117b-c764-4930-99f2-a6e4d1b47790,GIF,cooking,like,2020-06-21 20:45:37,positive,50
909cbb46-9789-4e9d-9148-890e5c44a9e2,audio,animals,like,2020-09-04 04:48:16,positive,50
909cbb46-9789-4e9d-9148-890e5c44a9e2,audio,animals,like,2020-09-14 19:19:56,positive,50
3e64dfe3-e832-4352-a170-9806f64ac507,audio,healthy eating,like,2020-11-23 03:46:26,positive,50
3e64dfe3-e832-4352-a170-9806f64ac507,audio,healthy eating,like,2020-09-26 15:16:05,positive,50
d029d393-b80b-4a56-9450-7645ee42da07,video,healthy eating,like,2020-12-14 01:55:58,positive,50
d029d393-b80b-4a56-9450-7645ee42da07,video,healthy eating,like,2020-09-10 17:14:41,positive,50
d029d393-b80b-4a56-9450-7645ee42da07,video,healthy eating,like,2021-05-26 06:29:40,positive,50
d029d393-b80b-4a56-9450-7645ee42da07,video,healthy eating,like,2021-05-09 04:35:14,positive,50
d029d393-b80b-4a56-9450-7645ee42da07,video,healthy eating,like,2021-02-18 13:19:41,positive,50
4ce7258e-3777-42b4-af6a-dd8898c42cfd,photo,travel,like,2021-05-15 04:51:01,positive,50
4ce7258e-3777-42b4-af6a-dd8898c42cfd,photo,travel,like,2021-02-26 07:43:28,positive,50
a3d563e1-c7a6-4367-9195-cddc36863735,audio,healthy eating,like,2021-03-25 04:01:59,positive,50
a3d563e1-c7a6-4367-9195-cddc36863735,audio,healthy eating,like,2021-05-23 16:25:40,positive,50
a3d563e1-c7a6-4367-9195-cddc36863735,audio,healthy eating,like,2020-12-10 19:22:10,positive,50
a3d563e1-c7a6-4367-9195-cddc36863735,audio,healthy eating,like,2020-12-23 10:52:28,positive,50
a3d563e1-c7a6-4367-9195-cddc36863735,audio,healthy eating,like,2020-10-06 02:48:46,positive,50
13a4d35c-761c-47a3-b25b-5cc5825d04f2,photo,travel,like,2020-11-03 03:19:33,positive,50
7fe36d94-8867-4719-9c62-60b077cf5973,photo,travel,like,2020-11-16 09:08:48,positive,50
7fe36d94-8867-4719-9c62-60b077cf5973,photo,travel,like,2020-07-29 10:21:15,positive,50
7fe36d94-8867-4719-9c62-60b077cf5973,photo,travel,like,2020-11-20 10:03:58,positive,50
7fe36d94-8867-4719-9c62-60b077cf5973,photo,travel,like,2020-12-11 01:59:04,positive,50
3926740f-e4f7-4229-9aad-e435149d0d2f,photo,science,like,2021-06-06 20:27:39,positive,50
3926740f-e4f7-4229-9aad-e435149d0d2f,photo,science,like,2020-12-08 01:56:51,positive,50
70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,video,cooking,like,2021-06-18 07:44:58,positive,50
70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,video,cooking,like,2021-03-04 09:56:11,positive,50
59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,animals,like,2020-07-31 00:06:10,positive,50
59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,animals,like,2020-08-20 10:30:52,positive,50
b50871e0-183e-4a1d-884b-f20fb271041b,photo,cooking,like,2020-09-02 17:04:56,positive,50
5163acf9-9bde-4f09-81e2-d8711e774360,audio,healthy eating,like,2021-01-14 03:41:09,positive,50
2363df47-ee8b-433d-bbfc-34d5ac57e2aa,audio,travel,like,2021-05-01 01:53:43,positive,50
da8f7258-6757-4a7e-892e-a16b925ef83b,photo,cooking,like,2020-12-19 00:55:59,positive,50
da8f7258-6757-4a7e-892e-a16b925ef83b,photo,cooking,like,2021-01-31 06:24:00,positive,50
da8f7258-6757-4a7e-892e-a16b925ef83b,photo,cooking,like,2020-06-25 00:41:02,positive,50
e611ee64-7ada-428d-aa37-94c8c0782a91,GIF,cooking,like,2020-08-13 14:47:28,positive,50
e611ee64-7ada-428d-aa37-94c8c0782a91,GIF,cooking,like,2021-05-24 02:00:08,positive,50
e611ee64-7ada-428d-aa37-94c8c0782a91,GIF,cooking,like,2021-05-09 12:31:55,positive,50
77099957-1551-435e-b386-704d8b91a46e,audio,cooking,like,2021-01-11 22:31:18,positive,50
25948d39-4549-4ead-be71-6a571bd56fe1,audio,science,like,2020-07-24 04:24:25,positive,50
4bdd31e0-2f59-4262-bcbe-546678a3d203,photo,healthy eating,like,2020-08-01 05:27:20,positive,50
4bdd31e0-2f59-4262-bcbe-546678a3d203,photo,healthy eating,like,2021-01-24 16:20:36,positive,50
4bdd31e0-2f59-4262-bcbe-546678a3d203,photo,healthy eating,like,2021-06-06 16:17:34,positive,50
9a5951a5-a36f-404e-a746-f6023c160fc0,GIF,science,like,2021-04-21 10:16:16,positive,50
9a5951a5-a36f-404e-a746-f6023c160fc0,GIF,science,like,2020-08-21 18:25:04,positive,50
9a5951a5-a36f-404e-a746-f6023c160fc0,GIF,science,like,2021-06-02 11:07:52,positive,50
9a5951a5-a36f-404e-a746-f6023c160fc0,GIF,science,like,2021-05-11 14:42:53,positive,50
b81f446e-be9b-4fff-8faf-7732c6306c75,audio,cooking,like,2020-07-24 15:45:38,positive,50
915505a1-6d75-4894-8200-0f088c19431b,video,cooking,like,2020-08-17 07:47:08,positive,50
eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,GIF,cooking,like,2020-11-22 19:32:52,positive,50
eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,GIF,cooking,like,2021-02-18 07:36:10,positive,50
eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,GIF,cooking,like,2020-12-22 17:35:42,positive,50
89cf06bc-e921-4cfd-bd16-d071757d90a2,video,animals,like,2021-06-12 17:52:02,positive,50
89cf06bc-e921-4cfd-bd16-d071757d90a2,video,animals,like,2020-10-01 12:54:18,positive,50
71246f1e-0b64-4922-a6ae-c86c446837be,video,healthy eating,like,2020-11-07 13:22:14,positive,50
71246f1e-0b64-4922-a6ae-c86c446837be,video,healthy eating,like,2020-08-03 16:17:22,positive,50
